"dest" "file" "sensor" "processing_level" "path_row" "scene_date" "year" "julian_day"
"296" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20141130_20170417_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20141130_20170417_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16404" "2014" "334"
"297" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20141216_20170416_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20141216_20170416_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16420" "2014" "350"
"298" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150101_20170415_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150101_20170415_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16436" "2015" "1"
"299" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150117_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150117_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16452" "2015" "17"
"300" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150202_20170413_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150202_20170413_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16468" "2015" "33"
"301" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150423_20170409_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150423_20170409_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16548" "2015" "113"
"302" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150509_20170409_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150509_20170409_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16564" "2015" "129"
"303" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150525_20170408_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150525_20170408_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16580" "2015" "145"
"304" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150610_20170408_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150610_20170408_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16596" "2015" "161"
"305" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150626_20170407_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150626_20170407_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16612" "2015" "177"
"306" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150712_20170407_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150712_20170407_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16628" "2015" "193"
"307" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150728_20170406_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150728_20170406_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16644" "2015" "209"
"308" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150813_20170406_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150813_20170406_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16660" "2015" "225"
"309" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150829_20170405_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150829_20170405_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16676" "2015" "241"
"310" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150914_20170404_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150914_20170404_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16692" "2015" "257"
"311" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20150930_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20150930_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16708" "2015" "273"
"312" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20151016_20170403_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20151016_20170403_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16724" "2015" "289"
"313" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20151219_20170331_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20151219_20170331_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16788" "2015" "353"
"314" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160104_20170404_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160104_20170404_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16804" "2016" "4"
"315" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160120_20170405_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160120_20170405_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16820" "2016" "20"
"316" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160205_20170330_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160205_20170330_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16836" "2016" "36"
"317" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160308_20170328_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160308_20170328_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16868" "2016" "68"
"318" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160409_20170326_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160409_20170326_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16900" "2016" "100"
"319" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160425_20170326_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160425_20170326_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16916" "2016" "116"
"320" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160612_20170324_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160612_20170324_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16964" "2016" "164"
"321" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160628_20170323_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160628_20170323_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16980" "2016" "180"
"322" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160714_20170323_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160714_20170323_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "16996" "2016" "196"
"323" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160730_20170322_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160730_20170322_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17012" "2016" "212"
"324" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160815_20170322_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160815_20170322_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17028" "2016" "228"
"325" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20160916_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20160916_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17060" "2016" "260"
"326" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20161002_20170320_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20161002_20170320_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17076" "2016" "276"
"327" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20161018_20170319_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20161018_20170319_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17092" "2016" "292"
"328" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20161205_20170317_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20161205_20170317_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17140" "2016" "340"
"329" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20161221_20170315_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20161221_20170315_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17156" "2016" "356"
"330" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170106_20170312_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170106_20170312_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17172" "2017" "6"
"331" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170207_20170216_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170207_20170216_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17204" "2017" "38"
"332" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170223_20170301_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170223_20170301_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17220" "2017" "54"
"333" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170311_20170317_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170311_20170317_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17236" "2017" "70"
"334" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170428_20170515_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170428_20170515_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17284" "2017" "118"
"335" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170530_20170615_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170530_20170615_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17316" "2017" "150"
"336" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170615_20170629_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170615_20170629_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17332" "2017" "166"
"337" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170701_20170715_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170701_20170715_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17348" "2017" "182"
"338" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170717_20170727_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170717_20170727_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17364" "2017" "198"
"339" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170903_20170916_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170903_20170916_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17412" "2017" "246"
"340" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20170919_20170929_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20170919_20170929_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17428" "2017" "262"
"341" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20171005_20171014_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20171005_20171014_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17444" "2017" "278"
"342" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20171106_20171121_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20171106_20171121_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17476" "2017" "310"
"343" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20171224_20180103_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20171224_20180103_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17524" "2017" "358"
"344" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180125_20180206_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180125_20180206_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17556" "2018" "25"
"345" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180226_20180308_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180226_20180308_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17588" "2018" "57"
"346" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180314_20180320_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180314_20180320_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17604" "2018" "73"
"347" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180330_20180405_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180330_20180405_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17620" "2018" "89"
"348" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180501_20180516_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180501_20180516_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17652" "2018" "121"
"349" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180517_20180604_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180517_20180604_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17668" "2018" "137"
"350" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180602_20180615_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180602_20180615_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17684" "2018" "153"
"351" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180618_20180703_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180618_20180703_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17700" "2018" "169"
"352" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180704_20180717_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180704_20180717_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17716" "2018" "185"
"353" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180720_20180731_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180720_20180731_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17732" "2018" "201"
"354" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180821_20180829_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180821_20180829_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17764" "2018" "233"
"355" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180906_20180912_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180906_20180912_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17780" "2018" "249"
"356" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20180922_20180928_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20180922_20180928_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17796" "2018" "265"
"357" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20181125_20181210_01_T2_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20181125_20181210_01_T2_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17860" "2018" "329"
"358" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20181211_20181226_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20181211_20181226_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17876" "2018" "345"
"359" "./qa_S30MB1HA_JD/LC08_L1TP_220076_20181227_20190129_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220076_20181227_20190129_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220076" "17892" "2018" "361"
"360" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20130331_20170505_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20130331_20170505_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "15795" "2013" "90"
"361" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20130410_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20130410_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "15805" "2013" "100"
"362" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20130417_20170505_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20130417_20170505_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "15812" "2013" "107"
"363" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20130604_20170504_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20130604_20170504_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "15860" "2013" "155"
"364" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20130706_20170503_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20130706_20170503_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "15892" "2013" "187"
"365" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20130807_20170503_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20130807_20170503_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "15924" "2013" "219"
"366" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20130823_20170502_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20130823_20170502_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "15940" "2013" "235"
"367" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20130908_20170502_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20130908_20170502_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "15956" "2013" "251"
"368" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20131026_20170429_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20131026_20170429_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16004" "2013" "299"
"369" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20131111_20170428_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20131111_20170428_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16020" "2013" "315"
"370" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20140114_20170426_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20140114_20170426_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16084" "2014" "14"
"371" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20140130_20170426_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20140130_20170426_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16100" "2014" "30"
"372" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20140319_20170425_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20140319_20170425_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16148" "2014" "78"
"373" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20140420_20170423_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20140420_20170423_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16180" "2014" "110"
"374" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20140623_20170421_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20140623_20170421_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16244" "2014" "174"
"375" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20140725_20170421_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20140725_20170421_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16276" "2014" "206"
"376" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20140826_20170420_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20140826_20170420_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16308" "2014" "238"
"377" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20140911_20170419_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20140911_20170419_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16324" "2014" "254"
"378" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20141013_20170418_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20141013_20170418_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16356" "2014" "286"
"379" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20141029_20170418_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20141029_20170418_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16372" "2014" "302"
"380" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20141216_20170416_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20141216_20170416_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16420" "2014" "350"
"381" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20150101_20170415_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20150101_20170415_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16436" "2015" "1"
"382" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20150117_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20150117_20180528_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16452" "2015" "17"
"383" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20150509_20170409_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20150509_20170409_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16564" "2015" "129"
"384" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20150610_20170408_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20150610_20170408_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16596" "2015" "161"
"385" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20150626_20170407_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20150626_20170407_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16612" "2015" "177"
"386" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20150813_20170406_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20150813_20170406_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16660" "2015" "225"
"387" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20150829_20170405_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20150829_20170405_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16676" "2015" "241"
"388" "./qa_S30MB1HA_JD/LC08_L1TP_220077_20150914_20170404_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08_L1TP_220077_20150914_20170404_01_T1_LAFirAv1_qa_S30MB1HA_JD16.tif" "LC08" "L1TP" "220077" "16692" "2015" "257"
