"dest" "file" "sensor" "processing_level" "path_row" "scene_date" "year" "julian_day"
"33" "./qa_S30MB1HA/LC08_L1TP_219076_20140123_20170426_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140123_20170426_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16093" "2014" "23"
"34" "./qa_S30MB1HA/LC08_L1TP_219076_20140208_20170426_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140208_20170426_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16109" "2014" "39"
"35" "./qa_S30MB1HA/LC08_L1TP_219076_20140328_20170424_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140328_20170424_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16157" "2014" "87"
"36" "./qa_S30MB1HA/LC08_L1TP_219076_20140515_20170422_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140515_20170422_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16205" "2014" "135"
"37" "./qa_S30MB1HA/LC08_L1TP_219076_20140531_20170422_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140531_20170422_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16221" "2014" "151"
"38" "./qa_S30MB1HA/LC08_L1TP_219076_20140616_20170421_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140616_20170421_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16237" "2014" "167"
"39" "./qa_S30MB1HA/LC08_L1TP_219076_20140702_20170421_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140702_20170421_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16253" "2014" "183"
"40" "./qa_S30MB1HA/LC08_L1TP_219076_20140803_20170420_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140803_20170420_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16285" "2014" "215"
"41" "./qa_S30MB1HA/LC08_L1TP_219076_20140819_20170420_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140819_20170420_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16301" "2014" "231"
"42" "./qa_S30MB1HA/LC08_L1TP_219076_20140904_20170420_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20140904_20170420_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16317" "2014" "247"
"43" "./qa_S30MB1HA/LC08_L1TP_219076_20141006_20170418_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08_L1TP_219076_20141006_20170418_01_T1_LAFirAv1_qa_S30MB1HA.tif" "LC08" "L1TP" "219076" "16349" "2014" "279"
